ride_id;customer_id;driver_id;start_location;end_location;city;country;ride_date;ride_time;ride_duration_minutes;fare_amount;ride_distance_miles;payment_method;voucher;rating
9254;4965;572;40431 Eastlawn Plaza;7 Carpenter Point;Buluh Kasap;Indonesia;03/02/2024;16:08;113;87.37;12.5;credit card;ABC123;4
7521;10855;908;9234 Steensland Street;35810 Park Meadow Hill;Pio Duran;Philippines;6/29/2024;13:52;35;79.13;16.7;cash;PQR123;5
6814;2687;928;695 Eggendart Trail;4 Westerfield Alley;Longxing;China;08/07/2024;15:27;39;42.05;19.2;credit card;;4
3865;1863;895;96088 Lake View Place;2220 Kedzie Way;Corcuera;Philippines;3/23/2024;13:30;58;38.99;16.9;mobile wallet;;5
8835;1508;95;60 Katie Trail;7041 High Crossing Junction;Genting;Indonesia;7/18/2024;02:21;96;12.82;11.1;cash;;4
3193;9940;90;4 Knutson Road;4087 Oak Valley Drive;Guantánamo;Cuba;05/10/2024;07:03;69;52.58;15.4;mobile wallet;;5
3161;4396;686;4 Sunbrook Avenue;58 Carioca Lane;Shazhuang;China;06/03/2024;22:08;42;35.54;14.2;credit card;;3
7250;3518;83;5 Declaration Circle;2 Thackeray Avenue;Santiago del Torno;Bolivia;06/09/2024;11:56;86;39.08;8.8;credit card;;3
932;3538;709;9768 Magdeline Place;9 Fairfield Park;Wang Sai Phun;Thailand;08/10/2024;15:39;112;10.32;19.1;mobile wallet;;2
7343;1967;886;948 4th Crossing;3271 Artisan Drive;Cipunglu;Indonesia;8/24/2024;15:17;71;74.27;19.3;credit card;;3
7665;10562;75;9248 Westridge Circle;3852 Riverside Park;Zheleznodorozhnyy;Russia;12/11/2024;14:02;94;16.52;15.2;mobile wallet;;3
1367;2457;418;69884 Messerschmidt Point;9785 Sommers Place;Sungaiduri;Indonesia;04/03/2024;10:50;90;54.35;10.3;cash;;5
271;3614;101;4 Pearson Point;56493 Cherokee Avenue;Santa Lucia;Philippines;02/01/2024;17:19;30;69.65;10.7;mobile wallet;;3
1981;10947;900;98 Butterfield Street;142 Village Green Park;Horní Jiřetín;Czech Republic;8/26/2024;00:40;63;10.7;3.9;cash;;3
3948;10325;668;2 Gerald Place;565 Carey Park;Maple Creek;Canada;05/01/2024;15:32;63;83.81;9.9;cash;;4
1413;2315;831;1 5th Junction;2264 Jenifer Court;Planaltina;Brazil;10/03/2024;03:39;109;43.02;2.0;cash;;3
3641;4743;102;03 Stephen Court;517 Coleman Trail;Zhemtala;Russia;1/17/2024;23:08;111;13.27;1.4;cash;;4
6050;9025;38;435 Mockingbird Circle;13309 Fieldstone Plaza;Lens;France;6/13/2024;12:35;24;67.45;12.0;cash;;3
4696;5667;46;29 Melody Center;580 Grasskamp Street;Los Pinos;Mexico;09/08/2024;20:05;42;80.5;9.1;credit card;;3
3916;9268;114;5291 Clarendon Crossing;947 7th Circle;Urus-Martan;Russia;04/04/2024;23:50;32;93.04;14.5;cash;;5
4893;7363;323;8 American Ash Center;096 Scofield Avenue;Kokaj;Albania;6/14/2024;20:49;11;74.17;19.2;credit card;;5
3269;5226;78;85 Melvin Terrace;908 Tennyson Drive;Pôrto Barra do Ivinheima;Brazil;11/21/2024;01:52;71;66.9;9.7;mobile wallet;;5
4242;9846;472;39989 Reindahl Circle;35 Bunker Hill Alley;Plakhtiyivka;Ukraine;6/14/2024;18:00;120;37.85;14.8;credit card;;4
4949;9585;42;3 7th Junction;3985 Esker Way;Ampelókipoi;Greece;07/07/2024;15:04;119;81.87;17.3;mobile wallet;;4
6638;8588;316;062 Nova Point;8 Green Ridge Alley;Panjiang;China;10/26/2024;02:56;67;22.63;2.9;credit card;;4
9709;8120;860;8 Center Street;948 Annamark Hill;Mili;Marshall Islands;10/01/2024;23:57;13;61.47;4.4;cash;;5
1788;2221;302;16 Kedzie Lane;0 Nancy Road;Lamawan;China;01/04/2025;14:56;114;50.44;2.8;cash;;5
3997;557;414;6658 Clyde Gallagher Avenue;9 Burning Wood Drive;Vynohradivka;Ukraine;8/22/2024;00:32;9;68.62;7.8;mobile wallet;XYZ456;4
4292;3609;721;0867 Merchant Plaza;3 Judy Lane;Dogbo;Benin;09/05/2024;10:28;26;96.23;10.6;cash;789VWX;5
5710;8785;23;6 Homewood Center;9 Iowa Place;Vlachovo Březí;Czech Republic;12/02/2024;01:14;72;30.17;7.9;cash;;5
7748;1890;447;252 Jenifer Junction;28677 Prairie Rose Street;Leskolovo;Russia;07/12/2024;02:58;12;20.72;8.8;credit card;789GHI;5
9171;371;199;6 Merrick Road;132 Division Hill;Dundee;South Africa;2/18/2024;05:01;70;35.25;8.6;credit card;;5
1791;4329;428;41 Crownhardt Junction;87 Lillian Plaza;Ladoang;Indonesia;04/10/2024;04:14;120;32.83;12.3;mobile wallet;;4
9629;7991;995;56 Dorton Trail;17634 Southridge Pass;Changjiang;China;8/15/2024;14:19;37;90.3;13.3;credit card;;4
8393;3677;782;43 Melby Plaza;2231 Marquette Trail;Guaçuí;Brazil;1/27/2024;17:30;62;29.71;6.0;cash;;5
9889;9175;872;138 Northland Drive;1 Carpenter Hill;Šumice;Czech Republic;07/03/2024;09:09;53;12.79;17.4;cash;;5
9127;6856;554;1670 Shasta Court;542 Pepper Wood Junction;Bjelovar;Croatia;12/03/2024;02:39;48;13.01;7.5;cash;;3
3015;8267;752;8227 Gerald Pass;4080 Myrtle Way;Radom;Poland;12/23/2024;21:11;38;78.12;9.2;credit card;XYZ456;3
3335;60;212;64 Corben Plaza;32860 Mitchell Road;Kuznechikha;Russia;8/31/2024;13:20;86;30.99;7.6;cash;;3
1807;5658;620;16758 Veith Avenue;0 Raven Avenue;Daqian;China;12/03/2024;06:21;89;43.65;1.8;cash;STU456;4
2772;791;196;72 Bowman Junction;94639 Scott Trail;Yanjiang;China;12/21/2024;06:21;95;63.3;7.2;cash;;4
7976;1554;962;6 Carey Trail;30 Muir Point;Daejeon;South Korea;01/05/2024;19:07;115;11.86;5.5;mobile wallet;;4
9899;4848;424;21502 Atwood Place;1 Heath Road;Limache;Chile;09/02/2024;10:48;58;88.35;5.9;credit card;;2
9132;8461;380;71392 Cottonwood Alley;43450 Vernon Court;Cagbang;Philippines;6/27/2024;09:56;25;57.41;12.5;credit card;;5
904;8719;364;179 Helena Lane;1927 Huxley Alley;Inari;Finland;3/31/2024;18:14;7;80.22;18.3;credit card;;5
2872;6314;820;903 South Center;9 Montana Place;Oslo;Norway;6/17/2024;22:17;56;69.38;16.3;mobile wallet;;5
8758;2815;865;218 Westerfield Avenue;4618 Warrior Plaza;Ukhta;Russia;06/10/2024;14:21;14;46.18;12.4;credit card;;4
7047;4014;205;196 Waywood Crossing;620 Briar Crest Avenue;Tsubata;Japan;01/01/2025;15:03;18;99.64;4.5;credit card;;5
7125;2922;717;17 Cardinal Road;06 Grover Terrace;Wang Chan;Thailand;10/14/2024;14:44;50;61.11;16.6;cash;STU456;4
1211;3975;434;239 Ruskin Drive;6 Dorton Park;Shuiquan;China;4/26/2024;22:23;66;43.67;10.9;cash;;4
2540;7117;80;424 Arrowood Center;802 Lyons Alley;Jiucaizhuang;China;4/25/2024;06:53;41;15.54;4.5;cash;;4
5213;509;112;20469 Vernon Junction;07280 Montana Road;Salaya;Thailand;12/29/2024;14:16;61;17.09;14.8;credit card;;3
1229;3823;141;3172 Scoville Point;1389 Anhalt Avenue;Gakovo;Serbia;6/22/2024;19:22;31;51.7;6.5;cash;PQR123;3
6325;10528;354;4 Surrey Plaza;54575 Graceland Terrace;Jijiga;Ethiopia;8/13/2024;21:19;72;58.56;12.2;cash;;3
770;5139;222;4425 Superior Hill;19643 Anderson Lane;Pirassununga;Brazil;2/13/2024;07:18;112;89.48;12.9;cash;PQR123;3
1642;8806;688;0714 Clarendon Drive;744 Valley Edge Lane;Gwanda;Zimbabwe;3/15/2024;04:25;51;36.84;18.4;cash;MNO789;4
1623;8023;835;514 Toban Crossing;81173 Lakewood Gardens Center;Wierzbica;Poland;03/07/2024;14:10;69;72.9;17.0;mobile wallet;;4
4029;2922;810;8149 Hanson Avenue;43 Ridgeway Terrace;Montpellier;France;7/29/2024;21:23;84;86.2;9.3;mobile wallet;;5
6955;3819;219;8 Autumn Leaf Way;9 Donald Street;Phuket;Thailand;05/05/2024;18:09;69;49.56;12.4;mobile wallet;;4
8754;4082;115;5462 Sage Crossing;2449 Prentice Circle;Jetis;Indonesia;11/11/2024;03:48;22;42.65;16.2;mobile wallet;;3
4669;9433;209;531 Kedzie Hill;41967 Glendale Drive;Cran-Gevrier;France;09/09/2024;14:20;118;24.76;7.5;mobile wallet;;4
5393;9535;111;374 Kropf Alley;2183 Grayhawk Lane;Logovskoye;Russia;10/12/2024;18:30;77;42.39;3.6;credit card;ABC123;5
7200;7281;409;861 Mifflin Place;49860 Kennedy Court;Bisert’;Russia;01/06/2024;00:56;83;99.79;13.4;credit card;;2
3851;1021;19;81816 Boyd Hill;43572 Sundown Trail;Sumberbaru;Indonesia;3/27/2024;13:33;35;67.33;3.6;credit card;;4
6481;7442;766;187 Harper Pass;5 Grasskamp Lane;Yuekou;China;12/11/2024;18:37;111;52.83;14.2;cash;;5
3259;614;40;36 La Follette Trail;33 Arkansas Circle;Červená Voda;Czech Republic;03/07/2024;11:19;27;48.22;7.6;mobile wallet;MNO789;3
699;1745;573;0 Summerview Hill;63 Anzinger Crossing;Kiltamagh;Ireland;11/14/2024;20:05;61;25.47;16.9;credit card;;3
5091;6314;127;896 Shopko Center;1006 Fremont Point;Qindu;China;2/26/2024;07:49;86;5.13;19.5;cash;;4
3791;4751;279;0051 Schmedeman Terrace;12579 Milwaukee Trail;La Libertad;Ecuador;08/09/2024;08:23;9;15.72;17.7;cash;;4
949;3697;465;53464 Nobel Junction;30 Gerald Avenue;Antes;Portugal;05/03/2024;00:26;21;17.09;14.2;cash;;5
8629;2449;473;9 Nobel Circle;60561 Mifflin Hill;Znamenka;Russia;4/19/2024;10:39;114;91.79;8.3;mobile wallet;;3
4705;906;379;5437 Dovetail Alley;66415 Carpenter Lane;Nianba;China;1/19/2024;19:04;103;76.11;2.5;cash;;2
6465;6108;969;4567 Little Fleur Circle;442 Bluejay Road;Shanxi;China;06/10/2024;20:58;90;10.91;9.8;cash;;2
5124;4136;567;900 Manufacturers Place;15100 Mesta Trail;Berlin;Germany;11/13/2024;14:13;91;78.16;0.6;credit card;XYZ456;3
7737;528;405;2 Havey Avenue;9 Walton Junction;Zhuhe;China;12/27/2024;06:58;86;34.56;0.7;cash;;5
1855;3487;507;6 Harper Alley;88010 Schiller Terrace;Maji;China;6/29/2024;22:55;107;97.56;10.9;cash;;3
4039;5057;35;999 Monterey Place;39516 Raven Circle;Bulualto;Philippines;11/23/2024;07:10;53;5.08;18.7;cash;MNO789;4
6937;348;718;37 Lien Place;953 Pleasure Point;Tuxi;China;09/04/2024;12:31;81;22.39;15.4;credit card;;4
8196;290;353;1630 Bobwhite Place;456 Oak Pass;Wirodayan;Indonesia;08/02/2024;22:28;70;84.52;16.4;credit card;;4
6898;4187;274;32522 Lawn Alley;5 Eastlawn Park;Krujë;Albania;1/21/2024;10:48;89;97.1;7.1;mobile wallet;;4
3748;8800;992;8028 Sutteridge Way;05281 Dennis Alley;Albuquerque;United States;6/29/2024;19:05;112;32.54;11.7;mobile wallet;789GHI;4
3295;10757;106;19 Forest Circle;58642 Melby Plaza;Trelleborg;Sweden;04/09/2024;07:27;113;79.85;14.0;mobile wallet;PQR123;4
2557;8310;233;384 Huxley Plaza;2 Sachs Court;Dulangan;Philippines;09/07/2024;20:20;23;38.49;14.9;credit card;123DEF;3
4815;1658;295;9581 Derek Hill;545 Golf View Center;San Francisco;Philippines;07/09/2024;02:01;105;10.0;7.8;cash;PQR123;4
1008;2757;149;389 Talisman Road;28583 Hooker Parkway;Ganyan;China;06/12/2024;04:33;112;46.26;0.7;credit card;;5
7919;10394;737;27174 Maple Lane;761 Texas Crossing;Maralal;Kenya;8/24/2024;14:38;29;31.38;16.9;cash;;2
3764;9025;13;20 Raven Court;5392 Butterfield Center;Doljevac;Serbia;08/07/2024;20:08;39;11.8;6.7;cash;;4
9859;6433;35;7277 Amoth Junction;53 Brickson Park Center;Samangawah;Indonesia;2/19/2024;08:43;100;66.69;4.3;credit card;;4
5084;6827;616;65176 School Way;34 Lindbergh Circle;Memória;Portugal;8/28/2024;22:07;91;96.31;6.9;mobile wallet;;5
8744;6709;359;17908 Oak Trail;5856 Ruskin Pass;Faeanak Dua;Indonesia;4/20/2024;20:11;58;6.54;3.5;cash;;3
202;2506;313;43684 4th Hill;366 Sugar Crossing;Mata Grande;Brazil;10/13/2024;00:25;70;92.4;9.4;cash;;4
8550;3639;142;4 Kropf Avenue;050 Warner Lane;Checacupe;Peru;3/27/2024;09:10;13;8.39;8.1;credit card;YZA123;2
2812;3653;887;663 Service Alley;613 Tomscot Center;Chernogorsk;Russia;10/16/2024;18:14;57;99.01;9.7;credit card;;4
1018;10938;61;79 Erie Road;60258 Esch Park;Bendosewu;Indonesia;05/04/2024;07:17;115;96.61;0.6;mobile wallet;;2
1327;5070;337;5 Dennis Parkway;6798 Comanche Parkway;Gogaran;Armenia;6/30/2024;17:13;88;18.9;2.6;credit card;;5
9049;1138;540;83 Delladonna Park;15 Hollow Ridge Terrace;Mādārīpur;Bangladesh;4/24/2024;12:41;7;40.07;1.2;credit card;456JKL;4
9895;4513;78;314 Dawn Trail;99 Melrose Trail;Brasília;Brazil;1/27/2024;14:36;36;78.05;10.6;credit card;;4
897;2089;250;94387 Pennsylvania Drive;0 La Follette Junction;Itzer;Morocco;3/22/2024;21:24;68;25.29;4.8;mobile wallet;;2
2799;3467;220;94 Helena Terrace;48980 Reinke Terrace;Mujur Satu;Indonesia;07/03/2024;13:01;90;17.54;4.4;mobile wallet;;3
8693;629;269;606 Paget Junction;65 Orin Pass;Daxbet;Uzbekistan;01/07/2024;04:56;94;23.5;0.5;credit card;ABC123;4
5200;7703;11;20055 Superior Terrace;5 Service Terrace;Cali;Colombia;2/29/2024;16:10;45;8.35;10.9;cash;;3
3022;3005;668;69473 Weeping Birch Center;094 Lakewood Point;Dobrica;Serbia;5/25/2024;23:01;24;38.3;8.5;cash;;5
374;3685;815;237 Oriole Place;7188 Esch Junction;Kota Kinabalu;Malaysia;4/22/2024;07:54;98;32.76;7.2;cash;123DEF;4
5081;10574;788;547 5th Court;70590 Jay Court;Kruševac;Serbia;05/11/2024;16:59;32;93.15;9.3;mobile wallet;STU456;3
7238;4678;522;9410 Melvin Plaza;20 Becker Trail;Sankeyushu;China;5/22/2024;03:38;43;21.84;9.2;cash;;5
7878;7994;168;13377 Granby Terrace;1468 Grover Avenue;Ladhewāla Warāich;Pakistan;01/06/2024;19:00;76;51.1;18.8;mobile wallet;XYZ456;4
9782;10388;523;3860 Service Way;35 Hallows Plaza;Palmas De Gran Canaria, Las;Spain;02/09/2024;13:25;46;50.95;13.3;credit card;789GHI;3
3268;10088;471;11299 Eagle Crest Junction;653 Forster Lane;Žamberk;Czech Republic;01/02/2025;02:46;23;20.2;17.1;cash;;4
1482;1477;785;77 Sycamore Alley;38974 Jay Park;Koronadal;Philippines;06/10/2024;20:15;80;88.0;10.5;mobile wallet;;4
6255;8427;377;426 Stephen Circle;178 Sutherland Junction;El Limon;Mexico;9/13/2024;21:44;109;49.54;15.3;mobile wallet;;4
6121;6117;765;5 Dawn Alley;42 Hagan Circle;Gnojnik;Poland;12/15/2024;18:43;44;92.74;2.4;mobile wallet;PQR123;5
5932;1164;653;24 Ramsey Way;0 Macpherson Park;Yuejin;China;5/29/2024;13:20;45;92.2;10.3;credit card;MNO789;2
9185;3585;679;73 Coleman Terrace;97 Hermina Parkway;Tingsiqiao;China;10/16/2024;07:13;17;18.44;9.4;mobile wallet;;4
8638;3554;316;72327 Warbler Terrace;313 Fieldstone Terrace;Hajoho;Comoros;8/29/2024;07:31;93;27.6;1.1;cash;;5
9759;10776;293;3147 Southridge Avenue;1806 Dovetail Plaza;Anyang;China;08/11/2024;01:10;91;44.48;18.5;credit card;;3
2374;6182;911;2327 Arkansas Avenue;6 Bluejay Park;Mananjary;Madagascar;09/06/2024;21:23;114;97.72;19.6;mobile wallet;;3
1350;226;434;570 Golf Lane;27 Gale Drive;Ivot;Russia;6/22/2024;07:50;46;72.55;2.7;cash;;3
3623;9666;68;444 Kenwood Alley;7 Golf View Drive;Ágios Andréas;Greece;08/08/2024;19:46;38;7.46;19.0;credit card;YZA123;3
4918;1081;124;9545 Oak Parkway;97242 Alpine Avenue;Shardara;Kazakhstan;02/07/2024;21:14;117;32.04;3.4;mobile wallet;;4
2708;7402;827;938 Maywood Circle;27 Tomscot Way;Aurora;Philippines;8/20/2024;20:24;56;34.35;7.7;cash;;4
5474;1986;635;9968 Clyde Gallagher Center;5116 Daystar Court;Uwelini;Tanzania;6/26/2024;09:05;106;78.19;7.0;credit card;;4
7589;7106;382;3503 Reindahl Lane;40507 Hauk Way;Sobreira;Portugal;07/11/2024;19:22;110;47.7;14.9;credit card;PQR123;3
7893;8043;311;43646 Kim Circle;64 Melby Hill;Baryshevo;Russia;02/02/2024;15:00;78;91.39;5.3;credit card;XYZ456;3
1822;10974;910;455 Raven Alley;70 American Avenue;San Benito;Philippines;04/05/2024;16:15;28;86.85;17.0;cash;123DEF;5
8516;3042;941;0302 7th Drive;7772 Hanson Point;Madalum;Philippines;8/30/2024;20:03;18;10.34;11.3;credit card;;3
7797;839;881;4787 Bunting Crossing;995 Hansons Way;Vila Maior;Portugal;7/16/2024;13:26;45;22.08;6.5;cash;;4
5306;9588;511;0 Cardinal Road;4 Kropf Circle;Penza;Russia;9/27/2024;18:07;26;12.95;11.0;cash;YZA123;2
3868;6675;551;84559 Namekagon Street;6 Cardinal Place;Pinsk;Belarus;02/04/2024;14:28;65;87.27;5.6;credit card;456JKL;5
9274;6226;423;1220 Chinook Hill;7718 Oakridge Circle;Zhangxi;China;12/15/2024;14:18;119;50.04;8.7;cash;;5
5093;3413;115;26 Sachs Junction;594 Twin Pines Terrace;Shalya;Russia;6/15/2024;02:56;50;28.26;7.2;mobile wallet;789GHI;3
9328;4818;247;9049 Barby Street;86640 Becker Alley;Dobrzyca;Poland;2/20/2024;05:47;12;25.18;15.7;cash;789GHI;3
7549;5136;367;771 Oriole Park;209 Hayes Road;Kasina Wielka;Poland;8/17/2024;16:09;67;68.67;13.7;mobile wallet;123DEF;3
9102;3844;750;02832 Jenna Park;8678 Jenna Park;Hwacheon;South Korea;02/03/2024;06:05;116;29.6;8.0;mobile wallet;;5
9629;5308;417;4477 Claremont Parkway;0 Lindbergh Avenue;Bilüü;Mongolia;4/25/2024;06:41;61;98.18;1.9;mobile wallet;789GHI;4
1727;8130;634;74657 Delaware Junction;6 Onsgard Junction;Forestville;Canada;06/03/2024;18:02;106;47.81;4.1;cash;MNO789;2
8251;5983;926;54943 Forster Center;43 Petterle Place;Krzykosy;Poland;8/31/2024;13:38;36;25.22;9.4;mobile wallet;;5
3718;2114;584;6103 Miller Lane;282 Porter Crossing;Donan;Indonesia;11/25/2024;00:53;54;64.58;6.7;credit card;789GHI;4
6003;8263;38;75351 Troy Pass;79 Loomis Terrace;Askaniya Nova;Ukraine;12/24/2024;06:38;46;83.98;13.7;credit card;;3
553;512;320;2648 East Circle;808 Mitchell Road;Florianópolis;Brazil;8/17/2024;04:54;109;93.74;8.8;mobile wallet;;4
1134;10575;893;8897 Oakridge Lane;8 Sauthoff Parkway;Sơn Trà;Vietnam;12/03/2024;10:53;93;89.74;3.0;mobile wallet;;5
7113;3147;550;611 Stang Plaza;487 Schlimgen Alley;Dubu;China;5/19/2024;18:03;102;78.93;13.3;cash;;5
9243;8472;283;758 Delladonna Street;0437 Eastwood Hill;Ningshan Chengguanzhen;China;08/03/2024;05:35;114;99.15;5.7;credit card;;5
7976;3966;848;3 Lake View Drive;92680 Hudson Way;Veghel;Netherlands;12/31/2024;17:24;32;29.89;9.9;credit card;;5
1621;8660;36;3081 Prentice Alley;267 Summerview Avenue;Jingping;China;12/08/2024;20:12;94;19.03;18.5;mobile wallet;YZA123;4
6575;304;954;7548 Portage Trail;71 Park Meadow Parkway;Dunkerque;France;11/20/2024;15:14;42;35.76;3.0;credit card;123DEF;2
9238;7025;791;0088 Blackbird Pass;50654 1st Avenue;Kalmar;Sweden;6/16/2024;12:41;112;91.94;3.7;mobile wallet;;5
9678;1167;967;0 Hermina Crossing;4144 Scott Hill;Baixo Guandu;Brazil;02/05/2024;08:39;9;9.63;3.6;credit card;PQR123;3
4506;1690;666;88312 Mcguire Alley;931 Victoria Parkway;Julita;Philippines;06/05/2024;16:46;31;42.9;14.9;credit card;789VWX;3
3640;9950;216;9 Crest Line Circle;053 5th Crossing;Gävle;Sweden;04/01/2024;02:19;53;29.08;13.1;credit card;STU456;2
6953;64;310;64805 Sauthoff Center;982 Haas Street;Jihlava;Czech Republic;10/06/2024;06:23;26;8.13;11.8;mobile wallet;;5
7506;5203;705;3243 Bluejay Avenue;736 Bartillon Court;Gameleira;Brazil;04/11/2024;22:42;50;65.85;7.3;mobile wallet;456JKL;5
6081;3401;650;59 Forest Run Circle;69 Scofield Avenue;Steinkjer;Norway;9/20/2024;22:27;14;98.09;7.9;cash;;3
6259;9821;228;6 Manitowish Way;154 Saint Paul Drive;Beaufort;United States;01/06/2025;03:07;63;82.3;10.3;credit card;;4
621;5609;405;65466 Steensland Terrace;4 Hoffman Drive;Kuala Lumpur;Malaysia;2/19/2024;01:23;8;72.65;15.7;mobile wallet;ABC123;4
2806;9209;607;860 Oriole Avenue;85 Evergreen Trail;San Andres;Philippines;5/13/2024;17:37;85;81.78;6.0;mobile wallet;;4
1213;8255;255;04 Redwing Avenue;0147 Pawling Hill;Kyzylorda;Kazakhstan;04/02/2024;02:17;46;23.21;11.5;mobile wallet;;3
336;8487;560;2 Sunbrook Junction;9 Memorial Place;Papetoai;French Polynesia;08/05/2024;21:13;77;30.47;17.3;mobile wallet;;4
5967;7127;982;5 Bunker Hill Hill;51 Oneill Park;Sula;Philippines;1/29/2024;05:49;50;65.82;8.6;credit card;;4
7301;9830;609;3520 Pond Hill;17678 Londonderry Point;Qaryat ad Da‘īs;Yemen;2/29/2024;19:34;94;78.43;16.6;cash;;5
4233;5262;527;42 Shasta Alley;50 Randy Park;Zubří;Czech Republic;1/15/2024;18:02;7;30.66;19.0;credit card;;5
5425;3122;720;68 Brown Street;27 Bowman Road;Xichang;China;07/03/2024;21:12;96;25.37;17.8;credit card;YZA123;4
2254;10355;92;7 Forest Run Way;83 Emmet Street;Kapuskasing;Canada;6/28/2024;04:25;16;27.72;7.8;cash;;3
1087;8366;97;899 Granby Crossing;80384 Nobel Alley;Fubei;China;09/01/2024;20:20;63;12.71;13.5;credit card;YZA123;4
1629;7761;148;9 Eliot Plaza;795 Barnett Way;Timbó;Brazil;5/30/2024;11:47;53;53.69;8.9;cash;;2
2241;9094;982;2 Loeprich Road;2 Tennessee Street;Oenpeotnai;Indonesia;10/14/2024;06:57;120;93.66;6.3;mobile wallet;;5
3184;8718;69;98 Fieldstone Lane;312 Corry Point;Siteía;Greece;12/12/2024;19:39;113;17.14;11.4;mobile wallet;;3
1656;9520;13;812 Miller Street;694 Canary Drive;Carrascal;Portugal;10/16/2024;14:23;32;23.89;17.9;mobile wallet;YZA123;4
8209;10849;230;56 Briar Crest Terrace;959 Little Fleur Crossing;Murom;Russia;9/23/2024;23:20;51;85.04;18.2;cash;123DEF;4
3708;6526;261;7104 Cascade Parkway;976 Melvin Circle;Nggambel;Indonesia;04/03/2024;14:38;86;96.12;19.3;cash;;3
2754;3015;351;397 Fair Oaks Road;1 Helena Hill;Al Maḩjal;Yemen;11/04/2024;08:50;52;73.35;6.5;credit card;STU456;5
9511;9664;352;26932 Fremont Pass;704 Summerview Terrace;Meget;Russia;8/19/2024;06:31;113;98.54;9.2;mobile wallet;;5
5308;635;860;26978 Schiller Place;849 Bartillon Road;Wushi;China;2/21/2024;15:59;32;28.42;1.4;credit card;;4
5064;8976;612;10743 Schlimgen Avenue;62458 Ridge Oak Way;Czarnowąsy;Poland;12/27/2024;00:43;44;98.77;13.3;credit card;789GHI;3
6909;2733;764;78 Northland Point;94 Claremont Avenue;Harjamukti;Indonesia;03/07/2024;06:13;112;90.89;15.7;credit card;;5
7768;6059;911;3 Commercial Drive;14 Iowa Avenue;Guider;Cameroon;2/24/2024;16:19;30;46.91;2.7;credit card;;4
9564;6412;164;8 Toban Court;73 Calypso Avenue;Detroit;United States;2/16/2024;02:29;28;64.7;1.7;mobile wallet;;4
6418;9987;403;78 Myrtle Drive;8 Vera Alley;Da’an;China;5/19/2024;09:23;22;88.87;0.9;cash;;2
5949;7518;163;3 Doe Crossing Parkway;11 Westerfield Point;Volzhskiy;Russia;2/20/2024;10:31;62;91.78;13.8;mobile wallet;;5
9602;5165;469;6 Pepper Wood Circle;3689 Karstens Park;Aguilares;Argentina;05/05/2024;11:04;76;99.31;5.4;cash;;4
1652;7330;75;34338 Northfield Point;8285 Karstens Center;Uto;Japan;7/22/2024;15:11;100;25.3;17.3;mobile wallet;MNO789;2
7469;9043;122;8949 Paget Alley;95128 Kropf Street;Ampatuan;Philippines;3/15/2024;20:00;5;97.48;10.6;cash;XYZ456;4
4127;9366;425;3126 Springs Drive;6 Lillian Pass;Buenavista;Philippines;4/13/2024;17:23;60;54.99;10.5;cash;;4
6166;6827;574;2 Burrows Way;1676 Service Pass;Yongledian;China;2/27/2024;15:27;64;11.9;10.3;mobile wallet;;4
5936;9184;9;0 Ludington Hill;4 2nd Pass;Rasūlnagar;Pakistan;4/29/2024;15:36;72;74.73;7.2;mobile wallet;;5
6584;827;643;06 Dennis Circle;1320 Vahlen Alley;Shabo;Ukraine;08/10/2024;20:52;11;8.08;3.2;mobile wallet;;3
5561;7423;647;1 Forster Court;4 Sommers Junction;Wonokromo;Indonesia;10/11/2024;13:46;30;72.51;2.2;credit card;XYZ456;4
6926;6325;477;44 Macpherson Plaza;4404 Clemons Place;Tongjing;China;12/07/2024;11:41;72;78.09;7.1;mobile wallet;;5
5561;10402;702;62726 Service Point;40730 Monument Place;Dolores;Argentina;03/02/2024;11:27;106;7.0;3.2;credit card;;2
3221;3243;189;7 Laurel Place;49 Springview Park;Banyo;Cameroon;07/01/2024;11:53;28;30.38;15.8;cash;;5
3271;2108;209;224 Vermont Alley;795 Boyd Park;Sanxi;China;03/07/2024;08:08;20;39.85;3.8;cash;;2
9059;3587;866;5087 Memorial Hill;6 Bobwhite Court;Yanagawa;Japan;3/15/2024;03:04;31;71.33;5.4;cash;;5
8949;1667;944;39962 Manley Parkway;5320 Spenser Street;Victoria;Argentina;06/09/2024;18:55;49;11.5;17.0;credit card;;4
